Country Name,Country Code,Series Name,Series Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"Congo, Rep.",COG,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,36.65918,39.61955,..,36.40654,36.64584,35.2156,34.42947,33.88861,27.75215,27.12057,26.70661,26.48119,..,27.07671,..,29.92472,..,..,..,..,..,..,28.10852,34.26944,..,..,..,..,..,..,..,18.67603,..,..,..,..,..,..
Costa Rica,CRI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,43,45,43,41,43,44,44,42,39,40,38,36,37,36,32,31,33,29,30,32,29,28,27,26,26,25,..,..,..
Costa Rica,CRI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.2732290855809,71.9709094152789,73.6648159996781,75.3539282250844,77.0376189027268,78.7148876928109,80.3854435141382,82.0486833121981,83.7040833269261,85.3511207163809,86.758591926402,87.4572467864731,88.1195491966815,88.7462773883785,89.3280346039691,89.80124,..,..,..
Costa Rica,CRI,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.73607,83.75075,83.76508,83.7791,83.79278,83.80575,83.81802,83.82961,83.84055,..,..,..
Costa Rica,CRI,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,79.79562,76.5429599999999,83.8683099999999,84.5615399999999,81.34189,85.61201,81.3829,83.67522,82.71638,84.54189,82.40591,84.1656,85.38485,87.95517,88.6229,87.6341,..,..,..,91.4986799999999,93.68926,91.59649,..,..,86.60286,93.76646,87.62576,95.74179,95.66199,91.17663,92.88155,91.02858,89.88104,91.81236,94.76844,95.23518,..,..,..
Costa Rica,CRI,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,74.71954,70.3991999999999,77.08116,78.77667,75.8335199999999,80.64359,75.97017,78.78165,77.46643,78.85324,77.17494,79.3694299999999,80.80898,83.16746,84.07561,83.04977,..,..,..,88.59707,90.48474,88.42238,..,..,83.59727,90.46084,83.8350899999999,93.8493699999999,94.21406,88.79863,91.04401,88.45699,87.72018,90.3673,93.86456,94.41477,..,..,..
Costa Rica,CRI,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,0.99,..,..,0.968,0.881,..,1.26,..,..,0.883,0.845,0.854,0.864,0.872,0.901,1.719,1.326,..,..,..,..,..,..,..,..,..,..,..,..,1.15,..,..,..,..,..
Costa Rica,CRI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,83.46024,87.11617,87.77172,81.60789,74.92113,78.14954,78.68407,75.86149,76.2366,75.64157,75.05985,79.76425,81.80667,83.72751,82.46382,81.76579,83.92414,..,..,86.56073,92.11182,94.77646,96.69088,..,96.4625,95.44037,91.70082,93.73183,95.05981,98.13118,99.36927,104.53825,102.6313,98.9648,98.73826,99.46631,96.44022,..,..
Costa Rica,CRI,Progression to secondary school (%),SE.SEC.PROG.ZS,56.67581,53.39149,52.87259,54.05727,53.47374,58.16494,59.11782,62.29254,63.17593,64.73711,64.19464,66.7674399999999,67.09229,67.89564,68.7324299999999,68.6849299999999,..,..,..,84.75502,82.92189,87.88256,..,..,96.80526,98.15391,96.71145,96.93127,94.56556,92.02745,92.9103,94.02844,84.37573,84.83775,83.64136,84.64545,..,..,..
Costa Rica,CRI,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,27.68133,33.02539,31.63091,31.9309,33.78534,31.48334,32.27696,31.48959,31.9293,32.28807,31.88081,32.19896,32.29903,32.44083,31.37283,30.60893,29.54329,28.61276,27.52934,26.82207,24.94075,24.31442,22.59585,..,22.34571,21.34285,19.70728,19.494,18.97453,18.40435,17.8517,17.34208,..,13.34199,13.22687,12.6763,11.97865,..,..
Costa Rica,CRI,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,18.97862,19.25363,17.83865,17.2838,..,17.01663,17.72376,18.06675,17.66259,18.4735,18.95094,19.21686,19.82895,19.39864,19.19469,19.23877,18.03308,18.38004,18.95822,19.5273,18.84161,19.57279,18.75178,..,..,..,17.79432,17.91364,15.64106,15.81656,15.5078,14.92131,..,13.96964,14.35946,13.9521,12.73154,..,..
Cote d'Ivoire,CIV,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,745,741,741,753,741,711,686,674,678,674,671,678,683,700,725,742,745,745,745,732,717,715,715,688,665,645,..,..,..
Cote d'Ivoire,CIV,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.4097062981937,37.0998374495627,37.7790492492643,38.4463664286231,39.1018625811007,39.744149115193,40.3752871292276,41.0422041308997,41.6962307779848,42.3356234652095,42.9573912714351,43.5618543614455,44.1480124008306,44.716671823801,45.2677567170882,45.8016327562419,..,..,..
Cote d'Ivoire,CIV,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.81662,18.95515,19.09405,19.23259,19.3695,19.50478,19.63789,19.76901,19.89796,20.02475,..,..,..
Cote d'Ivoire,CIV,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,89.44265,83.32544,82.78891,74.56952,70.84159,72.98008,74.77508,76.92209,80.3813399999999,75.0258,67.70814,72.97933,61.36959,84.00972,74.26828,72.66229,71.88029,69.81987,83.08443,69.24932,88.91454,..,..,..,..,..,78.59291,..,66.05502,..,..,84.8147199999999,78.35674,76.27422,83.86067,83.54388,75.1136999999999,..,..
Cote d'Ivoire,CIV,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,67.90123,69.00395,71.77493,..,77.20404,72.23838,63.16027,70.16829,58.44084,81.05936,71.49017,68.6752999999999,67.01049,65.49377,80.48563,62.38867,87.31452,..,..,..,..,..,75.54001,..,60.77372,..,..,82.1778099999999,73.11875,74.03883,82.74328,82.00254,73.26401,..,..
Cote d'Ivoire,CIV,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,0.071,..,..,..,..,0.088,..,..,..,..,..,0.09,..,..,..,..,..,..,..,0.117,0.094,..,..,0.143,..,0.144,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,54.34678,58.04419,..,55.37354,53.78864,46.11368,46.86857,46.25528,46.58896,43.56067,41.47623,45.20636,41.1637,42.38521,42.30236,40.86332,42.19279,39.67539,39.77299,42.66936,43.2224,49.28323,..,..,..,..,44.20244,45.23843,..,46.11485,..,53.78417,55.30766,54.31433,56.18912,62.13224,65.91208,73.06788,..
Cote d'Ivoire,CIV,Progression to secondary school (%),SE.SEC.PROG.ZS,55.85441,..,48.08108,45.54529,49.79809,48.18444,46.05369,46.91011,52.07291,53.25971,50.99581,62.5353,56.61473,66.67883,65.04456,66.75645,65.6524,61.16767,62.36357,61.5112,67.47135,..,..,..,..,..,70.72622,..,68.76342,..,..,73.4750899999999,..,87.98359,92.67935,91.9752199999999,91.94192,..,..
Cote d'Ivoire,CIV,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,38.77403,38.72203,36.44536,36.26274,35.78158,36.48968,36.25406,36.05055,36.24674,37.10362,36.28911,36.27673,37.06852,35.64816,39.14086,44.64832,41.01421,..,41.66097,42.71803,44.97398,46.07557,43.88046,42.35665,..,..,46.10896,41.00376,41.8902,42.12742,..,48.84621,41.71605,41.00117,42.52673,42.0505,42.50102,42.42645,..
Cote d'Ivoire,CIV,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.3952,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.30057,..,25.83658,26.31551,..
Croatia,HRV,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,10,12,11,11,12,12,14,12,12,11,11,10,11,11,11,11,11,11,11,10,10,10,9,9,9,8,..,..,..
Croatia,HRV,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.2622843048152,89.2858734785969,89.8992041789674,90.51278,91.104880115929,91.6958728495324,92.2853369621515,92.8726130632717,93.457168735943,93.058664594978,92.6398862605008,92.2191946568306,91.7965028699999,91.3717501163041,90.9448770503169,90.4517514548998,..,..,..
Croatia,HRV,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.6349791139731,59.6499105139683,59.6752698380298,59.7020406832033,59.7302236984321,59.7597112757087,59.7906123162411,59.8228191962928,59.8563325505062,59.8912613600635,59.9273896190227,59.9649346824707,60.0036804880941,60.0436276567157,60.0848852483931,60.1273455051223,..,..,..
Croatia,HRV,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.39449,98.13594,99.47845,..,99.4722199999999,99.39708,99.51306,99.5380799999999,99.55165,..,..,99.49619,99.45349,98.14363,98.95018,99.05614,99.30332,99.4395399999999,99.25469,97.8506699999999,99.01141,97.38467,..,..,..
Croatia,HRV,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.673,1.738,1.808,1.858,1.88,1.944,2.016,2.066,2.093,2.134,2.125,1.954,1.996,1.976,1.962,1.969,2.06,2.055,1.915,1.806,2.383,2.374,2.4,2.444,2.4,2.5,2.47,2.59,2.661,..,2.851,2.903,2.979,3.021,3.126,..,..,..,..
Croatia,HRV,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.59665,80.25885,84.73793,85.90624,90.89969,89.48496,90.88206,95.01475,98.19368,97.35978,..,103.44488,101.7197,103.87635,98.68226,93.59488,91.27465,93.08901,92.44883,93.96871,95.94373,100.53628,97.74316,..,..
Croatia,HRV,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,100,99.58529,99.79158,99.9078,..,99.73824,99.86115,99.73879,99.9222,99.89469,..,..,99.96225,99.58112,99.42889,99.39454,99.69721,99.4899,99.79657,..,..,..,99.09972,..,..,..
Croatia,HRV,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.60302,18.94936,19.88625,19.20884,18.77265,18.27197,17.93677,17.72563,..,17.52572,17.06071,16.69378,16.02884,14.78459,14.25609,13.83132,13.67519,13.71278,13.69721,13.702,13.50611,..,..
Croatia,HRV,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.03702,13.4158,12.71989,12.47268,11.84402,11.32851,11.02664,10.86358,..,10.13688,9.54029,9.29822,9.08775999999999,8.32827,8.14958,8.00099999999999,7.80615,7.70094,8.0174,7.03333,6.73221,..,..
Cuba,CUB,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,58,59,60,58,57,55,52,49,49,44,43,41,39,39,40,41,38,40,42,43,44,43,41,41,40,39,..,..,..
Cuba,CUB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.2156867242889,32.2560638050323,32.2951786385,32.3371144969599,32.3824779196101,32.2480536283086,32.1127442955789,31.97654983898,31.8394701761586,31.7015937920265,31.5628416388234,31.4232136353141,31.282709700317,31.1414375248805,30.9985108395574,30.8539460863945,..,..,..
Cuba,CUB,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.15329,85.16416,85.17504,85.1858,85.19738,85.20968,..,..,..
Cuba,CUB,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,87.14695,88.86294,90.19072,91.63684,92.62316,92.58762,94.01804,92.9268699999999,91.03496,89.79292,90.32651,91.57561,94.0229899999999,94.92752,93.72315,..,..,..,77.70799,95.6468299999999,96.66992,97.3897999999999,97.2356099999999,96.94237,96.93668,97.00063,96.81723,96.4706099999999,95.9205999999999,96.59766,95.9193499999999,96.50039,96.6864499999999,96.66954,95.9752,96.25001,96.3048699999999,..,..
Cuba,CUB,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,83.21771,85.98529,87.88306,89.98219,90.75057,90.49842,92.17331,90.78145,89.38733,88.24329,88.94335,89.6611,92.2724,93.31561,92.24812,..,..,..,..,94.67665,96.01934,96.806,96.64649,96.58708,96.80677,96.89003,96.81509,96.08654,95.499,96.15264,95.04071,96.47713,95.79328,96.45513,94.62391,95.52622,95.76419,..,..
Cuba,CUB,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,1.388,..,..,1.886,..,..,..,3,..,3.656,3.998,4.365,4.727,4.981,5.211,5.489,5.693,5.749,5.854,5.937,5.948,5.997,6.065,6.202,6.269,6.34,6.418,6.603,6.628,6.766,6.943,7.235,7.366,7.519,..,..,..,..
Cuba,CUB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,105.84486,96.94079,87.15941,95.86826,100.51178,97.43561,94.29142,97.18809,95.31641,96.2121,93.87616,94.151,86.63637,83.79512,96.54062,96.93307,97.50993,..,..,94.59031,96.27994,95.94343,100.85803,96.19925,93.07577,93.4402,91.70024,91.92276,88.06213,96.05567,96.42297,97.81887,96.87398,95.8527,100.30573,99.33975,94.96258,91.58873,..
Cuba,CUB,Progression to secondary school (%),SE.SEC.PROG.ZS,92.36386,93.72145,95.46411,96.96789,96.97441,96.0566599999999,95.28214,98.18404,97.28368,98.20953,97.6159799999999,96.46729,96.68051,95.38422,95.48533,97.15158,..,..,..,97.09979,97.40409,97.72621,98.17643,98.67255,98.66557,98.63525,98.4892799999999,98.48444,98.60332,98.92307,98.62642,99.03107,98.82599,99.0883599999999,98.3715799999999,98.81487,98.60992,..,..
Cuba,CUB,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,17.91887,17.47407,16.96203,16.3521,15.37914,14.75258,13.96964,13.29788,12.68259,12.29152,12.319,12.51003,12.34485,12.37419,12.90747,13.57722,11.86058,11.7956,11.83972,11.7748,11.49998,10.73922,..,10.68011,10.24083,10.30837,9.97784,9.64855,9.61042,9.43833,9.12865,9.11032999999999,9.05528,9.06109,9.06511,8.89917,8.74431,8.82731,..
Cuba,CUB,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,13.36737,13.02492,12.59407,11.85789,11.96005,11.75977,11.48823,11.41988,10.91394,10.42798,9.88503,10.01157,9.5319,8.83187,8.52938999999999,9.77599,9.50378,10.09369,..,11.41029,11.94651,11.36325,11.62682,11.67132,11.0379,11.05182,10.48547,9.63266,9.67207,9.61048,9.46352,9.03415,8.42905,8.30605,8.88073,9.03783999999999,9.34814,9.47531,..
Curacao,CUW,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,16,15,17,14,17,17,13,14,14,14,15,9,10,9,9,12,9,8,8,8,8,7,7,7,7,7,..,..,..
Cyprus,CYP,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.8474137931036,95.8474137931036,95.8474137931036,95.8474137931036,96.1603448275863,96.473275862069,96.7862068965518,97.0991379310345,97.4120689655173,97.725,98.0379310344828,98.3508620689656,98.6637931034484,98.9767241379311,99.2896551724139,99.6025862068966,..,..,..
Cyprus,CYP,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.46736,76.50608,76.48208,76.43696,76.3747896103896,76.3045561818182,76.2319754464286,76.1592558896104,76.0863975113636,76.0130773376623,75.9396173717533,75.8656936688312,75.7916292029221,75.7229475389611,75.6586972288961,75.5995504318182,..,..,..
Cyprus,CYP,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,98.89153,98.51215,99.4706,98.83355,98.82525,99.17082,98.61452,99.20656,99.23685,99.12545,98.42009,99.50435,99.0509299999999,99.02767,99.43264,..,..,..,..,95.01044,99.07172,98.20168,98.00324,99.1590499999999,98.63824,98.73735,98.88288,95.37129,..,..,..,..,95.0144399999999,92.20267,97.93402,..,..,..,..
Cyprus,CYP,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,98.86987,98.15058,99.25473,98.8055399999999,98.59238,98.77659,98.19533,99.06332,98.78721,98.98702,..,99.2722,98.95164,98.90361,99.38314,..,..,..,..,94.92261,98.81473,..,97.96487,98.64128,98.13615,98.65386,98.88211,95.26741,..,..,..,..,94.3906499999999,90.83616,97.6132499999999,..,..,..,..
Cyprus,CYP,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.916,0.973,..,..,..,..,1.393,1.38,..,..,1.564,..,..,..,..,1.879,2.55,..,..,2.119,..,..,..,..,..,..,..,2.016,2.059,2.121,2.174,2.265,2.308,2.412,2.496,..,..,..,..
Cyprus,CYP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,73.07264,89.33345,77.81579,78.40547,76.00438,58.13023,61.31049,68.53172,78.93495,78.21712,78.59986,83.33194,82.68611,100.76701,104.23888,99.69097,97.15772,98.86197,..,100.71855,97.6595,98.04249,100.45012,101.18464,87.55183,100.0818,101.14621,99.95163,100.24621,103.16041,99.31649,101.7331,100.06414,98.33207,99.82538,96.81906,..,..,..
Cyprus,CYP,Progression to secondary school (%),SE.SEC.PROG.ZS,88.6217,89.57677,89.57417,97.99884,97.54778,99.05629,98.28934,99.06667,..,99.63016,..,..,99.90047,99.22145,99.66171,99.94949,99.24882,..,..,99.81879,99.52678,99.27638,99.44216,99.80922,99.68212,99.78579,99.14882,99.91309,99.99367,99.90313,99.43144,98.88369,99.53709,99.3834,99.3647299999999,..,..,..,..
Cyprus,CYP,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,22.99045,22.20748,20.92374,20.80054,21.0054,21.51726,22.77356,22.77666,21.96193,21.72401,21.37772,20.51548,19.31041,18.86012,18.78096,18.39116,18.73117,15.41195,..,18.26784,17.72506,17.19454,19.02568,18.94185,17.60724,17.72706,16.46264,15.63024,14.75299,14.2405,13.75307,13.44153,13.77462,13.59542,13.39274,11.91513,..,..,..
Cyprus,CYP,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,16.5022,16.11886,16.04234,15.6893,15.70736,15.25884,14.70969,14.20584,12.38362,12.09222,11.97202,11.94485,12.12247,12.24591,12.26441,12.45507,11.29151,12.41711,..,12.86735,13.60329,12.73405,12.14739,12.15002,11.2507,11.29136,11.03958,10.67539,10.22603,9.91353999999999,9.75512999999999,9.72688,9.66546999999999,9.54664,9.72049,10.35338,..,..,..
Czech Republic,CZE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,14,14,13,12,11,10,9,9,7,7,7,7,7,6,6,6,6,5,5,5,5,5,4,4,4,4,..,..,..
Czech Republic,CZE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.3218600398982,96.317920657958,96.4358278376798,96.55407,96.6726828243942,96.7916665004108,96.9110212175977,97.0307266563465,97.1508265245191,97.2712824951813,97.3921282761952,97.5133355442892,97.5688269042341,97.5744852900173,97.5801704469873,97.5801480117469,..,..,..
Czech Republic,CZE,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.3710745296762,87.3577845916096,87.3495743091435,87.3412443132183,86.888876991609,86.4367014622183,85.9847177258737,85.532813141106,85.0812143829464,84.6296975572524,84.1784837806158,83.7273547173637,83.2764202314145,82.8272448910463,82.3796632452041,81.9336169237498,..,..,..
Czech Republic,CZE,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.31247,98.54904,98.74884,97.68419,98.4122299999999,98.41529,99.37177,98.22413,98.82972,99.58403,98.7806499999999,99.17601,99.25139,99.23056,99.28872,99.45104,99.51494,..,..,..
Czech Republic,CZE,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,94.53616,..,98.5840599999999,..,..,..,..,98.31247,98.54904,98.74884,97.68419,98.4122299999999,98.41529,99.37177,98.22413,98.82972,99.58403,98.7806499999999,99.17601,99.25139,99.23056,99.28872,99.45104,99.51494,..,..,..
Czech Republic,CZE,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.3,2.3,2.4,2.5,2.5,2.6,2.6,2.6,2.7,2.7,2.7,2.7,2.7,2.9,2.9,3,3,3.1,3,3.1,3.4,3.4,3.5,3.513,..,..,3.58,3.61,3.625,..,3.585,3.624,3.663,3.677,..,..,..,..,..
Czech Republic,CZE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,96.68616,103.84331,104.55149,108.63199,..,..,99.46186,99.34426,99.44398,104.01154,99.17753,99.77789,98.93573,93.89644,95.59894,98.51065,103.52921,106.46051,103.7556,100.96916,99.71576,98.10523,96.0379,97.0918,..,..
Czech Republic,CZE,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,97.78856,..,..,..,99.94681,99.97188,99.78924,99.84217,99.99771,99.85791,99.77961,99.27405,99.2473,99.72651,99.35527,99.33742,99.20375,99.67728,99.71331,99.97633,99.95724,..,..,..
