Country Name,Country Code,Series Name,Series Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Canada,CAN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,..
Canada,CAN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.48467,6.43061,6.51914,6.88043,6.64404,6.21287,6.04419,6.32446,6.17615,6.09832,5.99199,6.8843,6.77094,7.70426,6.68002,6.32445,..,..,5.51196,5.54994,5.44201,4.96958,5.01073,..,..,4.78215,..,4.78036,4.63826,4.85264,5.36993,5.27444,..,..,..,..,..,..,..
Canada,CAN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,95.56711,95.2942599999999,94.72662,94.5752399999999,94.88964,94.95413,94.94941,95.18416,95.18573,97.73862,97.48633,95.86266,95.30892,94.18283,95.11089,..,98.43272,99.70515,99.91953,..,..,..,..,..,..,..,..,..,..,..,99.47059,99.44992,99.40451,99.5981,99.9622399999999,..,..
Canada,CAN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,95.43894,94.96832,94.32305,94.30331,94.71315,94.72288,94.74571,94.38588,95.53484,97.5418399999999,97.30131,95.28579,94.3394,93.52788,94.42892,..,98.3882,99.7777,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,95.6887799999999,95.60401,95.11054,94.83403,95.05749,95.17377,95.14276,95.94183,94.85437,97.92541,97.6618699999999,96.41028,96.23021,94.8058,95.7598299999999,..,98.4751299999999,99.63602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,27.014,25.95,24.886,24.5578,24.2296,23.9014,23.5732,23.245,23.6238,24.0026,24.3814,24.7602,25.139,24.133,23.127,22.121,21.115,20.109,18.9676,17.8262,16.6848,15.5434,14.402,14.3096,14.2172,14.1248,14.0324,13.94,13.4188,12.8976,12.3764,11.8552,11.334,10.9476,10.5612,10.1748,9.7884,..,..
Canada,CAN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,100,..,..,..,99.1,99.6,99.4,99.3,99.4,99.2,99.3,99.3,99.2,99.3,99.3,99.3,98.9,99,98.8,98.8,98.8,98.7,98.6,98.5,98.4,98.1,98,97.9,..,..,..,..
Canada,CAN,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,48751,53526,60214,60400,56173,56436,56668,61154,49176,27388,30521,53957,65378,75240,65078,..,19044,2642,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Children out of school, primary, male",SE.PRM.UNER.MA,..,..,48548,49209,54515,57555,55218,54343,55187,46575,59705,24351,27871,43282,45819,63484,52052,..,18913,4540,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Cayman Islands,CYM,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,..
Cayman Islands,CYM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.78632,1.98517,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Children out of school, primary, male",SE.PRM.UNER.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,0.00999999977648258,0.538830280303955,1.08137118816376,1.68202197551727,2.27655458450317,3,3.43502855300903,3.99285197257996,4.53232049942017,5.05037546157837,6,6.02217054367065,6.48651599884033,6.94457817077637,7.40241956710815,7.86610364913941,7.80516932525804,8.83524990081787,9.35132789611816,9.8884334564209,9.8,11.013710975647,11.5958757400513,12.1870517730713,12.7842359542847,13.3844232559204,13.9851121902466,..,..
Central African Republic,CAF,"Children out of school, primary",SE.PRM.UNER,..,158969,157819,156602,..,..,159887,208993,225489,232015,197727,223771,..,..,..,..,..,..,..,..,..,..,..,..,..,336071,339200,293663,239826,242852,230870,247359,232452,..,..,..,..,..,..
Central African Republic,CAF,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.2,..,..,..,..,11.7,..,..,..,..,..,11.2,..,..,..,..,12.1,..,..,..,..,..,..,..
Central African Republic,CAF,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.8,..,..,..,..,27.9,..,..,..,..,..,19,..,..,..,..,15.2,..,..,..,..,..,..,..
Central African Republic,CAF,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1380,..,..,..,..,..,..,..,..,..,..,540,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,8.49008,11.14203,10.21557,..,..,13.54345,9.13572,7.65756,7.88244,6.81115,7.06959,..,..,..,..,..,..,..,..,..,..,..,..,..,8.42777,..,..,..,9.19513,..,..,12.82268,..,..,..,10.02517,..,..
Central African Republic,CAF,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..,3.22088,5.34021,4.53594,..,..,6.00657,4.52577,3.78638,4.07777,3.86506,3.91917,..,..,..,..,..,..,..,..,..,..,..,..,..,7.11399,..,..,..,6.50985,..,..,8.38695,..,..,..,7.73074,..,..
Central African Republic,CAF,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..,13.84338,17.04083,15.98944,..,..,21.20266,13.82125,11.59134,11.74684,9.80231,10.26686,..,..,..,..,..,..,..,..,..,..,..,..,..,9.76238,..,..,..,11.9223,..,..,17.32682,..,..,..,12.35391,..,..
Central African Republic,CAF,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,..
Central African Republic,CAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,2.20775,2.54805,..,..,2.2442,2.27631,..,..,..,..,..,..,..,1.69002,1.61265,..,1.51957,1.5398,1.62453,1.65222,1.41506,1.31332,1.29001,1.30355,1.20455,1.22862,..,..,..,..,..,..,..
Central African Republic,CAF,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,55.24799,56.87287,58.52471,..,..,61.03244,50.62699,48.32797,48.38284,57.26208,52.95281,..,..,..,..,..,..,..,..,..,..,..,..,..,47.76794,48.21058,56.21571,65.0903699999999,65.41486,67.67939,65.73605,68.35222,..,..,..,..,..,..
Central African Republic,CAF,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,41.18374,41.93969,41.21087,..,..,48.36855,39.47451,38.0109,38.38734,45.42604,42.51722,..,..,..,..,..,..,..,..,..,..,..,..,..,40.21559,40.37377,46.89157,55.33981,55.52908,57.89276,56.79053,60.17263,..,..,..,..,..,..
Central African Republic,CAF,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,69.49731,71.99883,76.05494,..,..,73.85636,61.9171,58.77096,58.50167,69.24961,63.53045,..,..,..,..,..,..,..,..,..,..,..,..,..,55.41766,56.15276,65.66197,74.96557,75.426,77.5928799999999,74.80453,76.64166,..,..,..,..,..,..
Central African Republic,CAF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,167.0522,165.6956,164.339,162.7412,161.1434,159.5456,157.9478,156.35,154.0132,151.6764,149.3396,147.0028,144.666,142.6614,140.6568,138.6522,136.6476,134.643,132.9152,131.1874,129.4596,127.7318,126.004,124.1232,122.2424,120.3616,118.4808,116.6,116.026,115.452,114.878,114.304,113.73,111.7444,109.7588,107.7732,105.7876,..,..
Central African Republic,CAF,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.9,..,..,..,..,31.7,..,..,..,..,..,41.4,..,43.7,43.7,40,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Children out of school, primary, female",SE.PRM.UNER.FE,..,105147,106914,111677,..,..,106589,128886,136076,139321,127046,137627,..,..,..,..,..,..,..,..,..,..,..,..,..,193564,196568,179259,154380,157118,151357,157034,147241,..,..,..,..,..,..
Central African Republic,CAF,"Children out of school, primary, male",SE.PRM.UNER.MA,..,53822,50905,44925,..,..,53298,80107,89413,92694,70681,86144,..,..,..,..,..,..,..,..,..,..,..,..,..,142507,142632,114404,85446,85734,79513,90325,85211,..,..,..,..,..,..
Central African Republic,CAF,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.3,..,..,..,64.5,..,..,..,..,..,..,..,..
Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,0.00999999977648258,0.0307872705161572,0.108397804200649,0.29748061299324,0.575130105018616,1.00354039669037,1.4197142124176,2.3,2.20311617851257,2.5642261505127,2.90238356590271,3.22213125228882,3.52953219413757,3.83064913749695,3.5,4.43828439712524,4.75692844390869,5.09354114532471,5.45267391204834,5.83283472061157,6.4,6.64422225952148,7.06944179534912,7.50367307662964,7.94391202926636,7.7,8.83089828491211,..,..
Chad,TCD,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,..,..,..,..,615993,..,..,..,..,..,..,..,766299,728209,689324,691130,694944,703731,680278,685384,..,..,..,..,..,..,..,801961,..,..,..,..,..,..,..
Chad,TCD,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,..,..,6.4,..,..,..,1.7,..,..,..,..,..,4.5,..,..,..,..,5,..,..,..
Chad,TCD,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.1,..,..,7.9,..,..,..,11.1,..,..,..,..,..,4.8,..,..,..,..,5.7,..,..,..
Chad,TCD,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,827,..,..,..,..,..,..,1098,..,..,..,..,..,..,..,..,..,..,860,..,..,..
Chad,TCD,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,4.62609,4.33648,4.97014,4.79977,..,..,6.29706,5.94734,6.78128,..,..,..,8.82403,..,9.90027,10.12398,10.74109,..,11.76572,..,..,17.11265,16.11174,16.50397,15.72132,17.49178,..,..,..,..,..
Chad,TCD,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,..,..,..,..,..,1.54114,1.46281,1.63204,1.54891,..,..,2.10285,2.10866,2.5087,..,..,..,3.76295,..,4.80645,4.6587,4.90454,..,5.74086,..,..,9.41491,8.92,9.46375,9.09091,10.36946,..,..,..,..,..
Chad,TCD,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,..,..,..,..,..,7.68836,7.18534,8.27436,8.01276,..,..,10.43085,9.72964,10.99216,..,..,..,13.81624,..,14.92415,15.51286,16.49532,..,17.7134,..,..,24.72484,23.22199,23.46264,22.27492,24.52976,..,..,..,..,..
Chad,TCD,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6,6,6,6,6,6,6,10,10,10,10,10,10,10,10,10,10,10,10,..
Chad,TCD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.27335,1.64903,3.22786,2.64671,2.42614,..,..,1.59295,1.69477,..,..,..,2.31174,1.98194,2.2579,2.20615,2.85071,..,..,..,..,..
Chad,TCD,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,33.38398,..,..,..,..,..,..,..,37.36639,42.72371,47.89056,49.79996,51.46944,52.67912,56.17678,57.71745,..,..,..,..,..,..,..,62.85864,..,..,..,..,..,..,..
Chad,TCD,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,20.73639,..,..,..,..,..,..,..,..,30.79729,35.5165,38.28056,40.7423,42.50866,45.51055,47.36538,..,..,..,..,..,..,..,54.72108,..,..,..,..,..,..,..
Chad,TCD,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..,..,45.86412,..,..,..,..,..,..,..,..,54.48763,60.09969,61.17159,62.06587,62.73281,66.72586,67.9576,..,..,..,..,..,..,..,70.87102,..,..,..,..,..,..,..
Chad,TCD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,217.1412,217.5736,218.006,218.023,218.04,218.057,218.074,218.091,218.0916,218.0922,218.0928,218.0934,218.094,217.7618,217.4296,217.0974,216.7652,216.433,215.092,213.751,212.41,211.069,209.728,206.9984,204.2688,201.5392,198.8096,196.08,192.508,188.936,185.364,181.792,178.22,174.794,171.368,167.942,164.516,..,..
Chad,TCD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15,..,..,13.7,..,..,..,14.4,..,..,..,..,..,16.6,..,..,..,..,20.2,..,..,..
Chad,TCD,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,..,..,364030,..,..,..,..,..,..,..,..,436903,423645,422119,421676,425022,420591,424275,..,..,..,..,..,..,..,485045,..,..,..,..,..,..,..
Chad,TCD,"Children out of school, primary, male",SE.PRM.UNER.MA,..,..,..,..,..,..,..,..,251963,..,..,..,..,..,..,..,..,291306,265679,269011,273268,278709,259687,261109,..,..,..,..,..,..,..,316916,..,..,..,..,..,..,..
Chad,TCD,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.8,..,..,..,..,..,53.7985544712886,..,..,..,..,..,..,..,..
Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Channel Islands,CHI,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.2488,16.0634,15.878,16.114,16.35,16.586,16.822,17.058,16.9692,16.8804,16.7916,16.7028,16.614,16.0464,15.4788,14.9112,14.3436,13.776,13.3964,13.0168,12.6372,12.2576,11.878,11.4848,11.0916,10.6984,10.3052,9.912,9.5432,9.1744,8.8056,8.4368,8.068,7.8124,7.5568,7.3012,7.0456,..,..
Channel Islands,CHI,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Children out of school, primary, male",SE.PRM.UNER.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,92.257427,94.2515335083008,94.560057,94.9473037719727,95.2875442504883,95.6186141967773,95.617315,96.240966796875,97.241124,96.789909362793,97.938687,97.2531204223633,97.4631729125977,98.782325,97.870491027832,98.0887908935547,99.368108,98.5563507080078,98.8176727294922,99.593662,99.3886413574219,99.588193,99.8582229614258,99.6,99.9953384399414,99.714844,100,..,..
Chile,CHL,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72187,76182,110057,102427,119543,127972,140140,137371,125240,105592,..,..
Chile,CHL,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.9,..,..,..,..,64.2,..,..,..,..,..,..,..,..,..,69.8,..,..
Chile,CHL,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,56,..,..,..,..,..,..,..,..,..,..,60.7,..,..,..,..,64.2,..,..,..,..,..,..,..,..,..,76.3,..,..
Chile,CHL,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17,..,17,19.8,..,18.2,17,19.7,18.3,17.2,17.2,..,..,..,..,..,..
Chile,CHL,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,77.14755,..,..,..,..,..,..,..,..,..,..,..,..,..,87.01939,..,..,..,..,..,..,..,..,..,..,..,..,..,95.07418,94.6829,92.2581,95.93785,92.97159,92.43022,..,..
Chile,CHL,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,78.30807,..,..,..,..,..,..,..,..,..,..,..,..,..,88.47938,..,..,..,..,..,..,..,..,..,..,..,..,..,95.39961,95.32254,93.09745,96.43093,93.68983,93.25393,..,..
Chile,CHL,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,76.01538,..,..,..,..,..,..,..,..,..,..,..,..,..,85.60495,..,..,..,..,..,..,..,..,..,..,..,..,..,94.7605,94.06682,91.4501,95.46329,92.28019,91.63772,..,..
